Atenguillo,Cabo Corrientes,Guachinango,Mascota,Mixtlán,Puerto Vallarta,San Sebastián del Oeste,Talpa de Allende
0.0,0.0,0.0,0.0,0.0,0.8071583275861469,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7796716096656393,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8782566771741875,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6467819036285525,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8280422856334482,0.0,0.0
0.9415885523353492,0.5490875367464747,0.0,0.0,0.0,1.4162904618273295,0.0,1.7368196683718704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5185224217441364,0.0,1.09267608390518
0.0,0.0,0.0,0.0,0.0,0.7343719033438628,0.0,6.2341646464209886
0.0,0.0,0.0,0.0,0.0,5.623673537064435,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5794087886672448,0.0,2.3298942106486864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1344115145440723,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4097799278493517,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4205671983755215,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.809808026274979,0.0,0.0
