Encarnación de Díaz,Lagos de Moreno,Ojuelos de Jalisco,San Diego de Alejandría,San Juan de los Lagos,Teocaltiche,Unión de San Antonio,Villa Hidalgo
1.857105244410524,1.083313542537663,1.8369001858834175,1.7754840702459784,1.1508425235147903,1.4471459762298349,1.4845579122202597,1.7210276722581097
0.6535308863390874,1.1512401341928704,0.0,0.0,1.3853489374529435,1.035222714542828,1.2269150891563094,2.252995863123342
0.0,0.9654884304332272,2.670466800193797,1.7581955330468473,0.5658883941431807,0.7752590388879219,0.0,1.431586293400992
1.7679267658753823,0.9381787626858408,1.6241650441966902,0.9356602972002672,0.7313625152769788,1.7145775018780962,0.6502611595453396,0.466437796967395
1.5284655667691995,0.6830527063429743,1.8281421912372933,0.0,0.877507491438212,0.7061714133268904,0.573897119883627,0.0
0.0,0.0,0.0,0.0,3.924084855820259,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9498561753901936,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8366129817305357,0.0,0.0,0.0
0.0,1.040267085347247,0.0,0.0,0.0,0.0,0.0,0.0
0.6035380987800801,0.5419366649252658,0.0,0.0,0.8156013538930169,2.2944764644220483,0.0,0.0
1.3849842262705627,0.6909015484194954,1.4785551377456403,3.4206255766099543,1.0175483464302264,1.5456868767158392,0.0,0.7234277576795041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1832467149308945,0.6806975249771083,0.0,0.0,0.9762244225303632,2.1614764485426945,0.0,0.0
2.3907542738016456,0.9051221284301314,1.4483153547490222,0.0,1.266974890611265,0.0,0.0,2.9435484344744607
1.5635890977380758,0.5849991510163451,0.0,0.0,0.8878077342918929,0.0,0.0,0.0
1.386396651909242,0.4322538369746461,0.0,0.0,0.7347178108787396,0.0,0.0,0.0
0.3882470597066608,0.6536620796902356,0.0,0.0,0.578673738625463,0.0,0.0,0.0
4.7273853048708565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1536742934373954,1.1869939671254426,0.0,0.0,0.0,0.3997596465507784,0.0,0.2485750353233475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9497408249020394,0.0,0.0,0.0,0.0,0.0,0.0
0.7533189749141127,0.6764298288957472,0.0,0.0,0.5988295637256186,3.400881047432772,0.0,0.0
0.8005844075433712,0.569106217786941,0.0,0.0,0.5727616915456692,0.9511216465686204,0.0,0.0
1.1581144722775996,1.191562384334928,2.2666560355757017,0.0,0.4603051345264393,2.7517591734459206,0.0,2.495317330831261
0.7809627720978262,0.9861357678197478,0.0,0.0,1.24160843327917,1.855620945668339,0.0,0.0
1.2773887202530334,1.224671336119529,0.0,0.0,2.0308479024953865,2.0866745227210344,0.0,2.201848116507585
0.8047548937594112,0.853088130721311,4.200166346852836,0.0,0.3198585446430234,1.5934605446233354,0.0,0.0
1.648459433672574,0.5550771833345151,0.0,3.257084026730459,0.6115181779569997,0.3916852329580988,0.0,0.0
0.0,0.7020552371482299,0.0,0.0,0.7158140766272597,0.9609031893063306,0.0,1.1339229599998812
0.0,0.0,0.0,0.0,6.078120071815028,0.0,0.0,0.0
0.0,0.5384737453709565,0.0,0.0,4.160289600620087,2.797954767555493,0.0,0.0
2.249104707669864,1.1219694026920437,0.4315624352793621,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8293862643032325,0.0,0.0,2.265500480415984,1.432001924412048,1.4608882066174496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.337370451464915,0.8287245737058258,0.0,0.0,3.4550903662888905,1.092328750154837,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2977112519560476,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.774845511034492,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.537270128646731,0.0,0.0,0.5172523150350791,0.0,0.0,0.0
